crop_name,amount_usd,amount_tzs,trading_hub,recorded_date
SUNFLOWER,59.94,155844.00,Mbeya Border Market,2026-07-06
SUNFLOWER,63.60,165360.00,Tanga Coastal Exchange,2026-07-06
SUNFLOWER,58.52,152152.00,Tabora Grain Yard,2026-07-06
SUNFLOWER,65.28,169728.00,Kigoma Lake Hub,2026-07-06
COFFEE,87.77,228202.00,Dar Es Salaam Wholesale,2026-07-06
COFFEE,83.64,217464.00,Mwanza Central Hub,2026-07-06
COFFEE,90.62,235612.00,Arusha North Hub,2026-07-06
COFFEE,86.49,224874.00,Dodoma Wholesale Hub,2026-07-06
COFFEE,82.34,214084.00,Mbeya Border Market,2026-07-06
COFFEE,87.63,227838.00,Tanga Coastal Exchange,2026-07-06
COFFEE,80.88,210288.00,Tabora Grain Yard,2026-07-06
COFFEE,90.50,235300.00,Kigoma Lake Hub,2026-07-06
CASHEW,97.61,253786.00,Dar Es Salaam Wholesale,2026-07-06
CASHEW,92.73,241098.00,Mwanza Central Hub,2026-07-06
CASHEW,100.14,260364.00,Arusha North Hub,2026-07-06
CASHEW,95.26,247676.00,Dodoma Wholesale Hub,2026-07-06
CASHEW,90.40,235040.00,Mbeya Border Market,2026-07-06
CASHEW,95.90,249340.00,Tanga Coastal Exchange,2026-07-06
CASHEW,88.23,229398.00,Tabora Grain Yard,2026-07-06
CASHEW,98.40,255840.00,Kigoma Lake Hub,2026-07-06
COCONUT,84.02,218452.00,Dar Es Salaam Wholesale,2026-07-06
COCONUT,80.05,208130.00,Mwanza Central Hub,2026-07-06
COCONUT,86.70,225420.00,Arusha North Hub,2026-07-06
COCONUT,82.72,215072.00,Dodoma Wholesale Hub,2026-07-06
COCONUT,78.74,204724.00,Mbeya Border Market,2026-07-06
COCONUT,83.78,217828.00,Tanga Coastal Exchange,2026-07-06
COCONUT,77.32,201032.00,Tabora Grain Yard,2026-07-06
COCONUT,86.49,224874.00,Kigoma Lake Hub,2026-07-06
MAIZE,48.52,126152.00,Dar Es Salaam Wholesale,2026-07-13
MAIZE,46.10,119860.00,Mwanza Central Hub,2026-07-13
MAIZE,49.79,129454.00,Arusha North Hub,2026-07-13
MAIZE,47.38,123188.00,Dodoma Wholesale Hub,2026-07-13
MAIZE,44.97,116922.00,Mbeya Border Market,2026-07-13
MAIZE,47.71,124046.00,Tanga Coastal Exchange,2026-07-13
MAIZE,43.90,114140.00,Tabora Grain Yard,2026-07-13
MAIZE,48.96,127296.00,Kigoma Lake Hub,2026-07-13
RICE,62.49,162474.00,Dar Es Salaam Wholesale,2026-07-13
RICE,59.52,154752.00,Mwanza Central Hub,2026-07-13
RICE,64.45,167570.00,Arusha North Hub,2026-07-13
RICE,61.48,159848.00,Dodoma Wholesale Hub,2026-07-13
RICE,58.51,152126.00,Mbeya Border Market,2026-07-13
RICE,62.24,161824.00,Tanga Coastal Exchange,2026-07-13
RICE,57.43,149318.00,Tabora Grain Yard,2026-07-13
RICE,64.23,166998.00,Kigoma Lake Hub,2026-07-13
BEANS,69.99,181974.00,Dar Es Salaam Wholesale,2026-07-13
BEANS,66.55,173030.00,Mwanza Central Hub,2026-07-13
BEANS,71.93,187018.00,Arusha North Hub,2026-07-13
BEANS,68.49,178074.00,Dodoma Wholesale Hub,2026-07-13
BEANS,65.05,169130.00,Mbeya Border Market,2026-07-13
BEANS,69.06,179556.00,Tanga Coastal Exchange,2026-07-13
BEANS,63.59,165334.00,Tabora Grain Yard,2026-07-13
BEANS,70.97,184522.00,Kigoma Lake Hub,2026-07-13
WHEAT,41.74,108524.00,Dar Es Salaam Wholesale,2026-07-13
WHEAT,39.72,103272.00,Mwanza Central Hub,2026-07-13
WHEAT,42.98,111748.00,Arusha North Hub,2026-07-13
WHEAT,40.97,106522.00,Dodoma Wholesale Hub,2026-07-13
WHEAT,38.95,101270.00,Mbeya Border Market,2026-07-13
WHEAT,41.40,107640.00,Tanga Coastal Exchange,2026-07-13
WHEAT,38.17,99242.00,Tabora Grain Yard,2026-07-13
WHEAT,42.66,110916.00,Kigoma Lake Hub,2026-07-13
SORGHUM,37.43,97318.00,Dar Es Salaam Wholesale,2026-07-13
SORGHUM,35.62,92612.00,Mwanza Central Hub,2026-07-13
SORGHUM,38.53,100178.00,Arusha North Hub,2026-07-13
SORGHUM,36.72,95472.00,Dodoma Wholesale Hub,2026-07-13
SORGHUM,34.91,90766.00,Mbeya Border Market,2026-07-13
SORGHUM,37.10,96460.00,Tanga Coastal Exchange,2026-07-13
SORGHUM,34.19,88894.00,Tabora Grain Yard,2026-07-13
SORGHUM,38.19,99294.00,Kigoma Lake Hub,2026-07-13
CASSAVA,25.97,67522.00,Dar Es Salaam Wholesale,2026-07-13
CASSAVA,24.69,64194.00,Mwanza Central Hub,2026-07-13
CASSAVA,26.68,69368.00,Arusha North Hub,2026-07-13
CASSAVA,25.41,66066.00,Dodoma Wholesale Hub,2026-07-13
CASSAVA,24.13,62738.00,Mbeya Border Market,2026-07-13
CASSAVA,25.63,66638.00,Tanga Coastal Exchange,2026-07-13
CASSAVA,23.60,61360.00,Tabora Grain Yard,2026-07-13
CASSAVA,26.35,68510.00,Kigoma Lake Hub,2026-07-13
POTATO,33.71,87646.00,Dar Es Salaam Wholesale,2026-07-13
POTATO,32.11,83486.00,Mwanza Central Hub,2026-07-13
POTATO,34.77,90402.00,Arusha North Hub,2026-07-13
POTATO,33.16,86216.00,Dodoma Wholesale Hub,2026-07-13
POTATO,31.55,82030.00,Mbeya Border Market,2026-07-13
POTATO,33.56,87256.00,Tanga Coastal Exchange,2026-07-13
POTATO,30.96,80496.00,Tabora Grain Yard,2026-07-13
POTATO,34.61,89986.00,Kigoma Lake Hub,2026-07-13
GROUNDNUT,82.25,213850.00,Dar Es Salaam Wholesale,2026-07-13
GROUNDNUT,78.15,203190.00,Mwanza Central Hub,2026-07-13
GROUNDNUT,84.41,219466.00,Arusha North Hub,2026-07-13
GROUNDNUT,80.32,208832.00,Dodoma Wholesale Hub,2026-07-13
GROUNDNUT,76.24,198224.00,Mbeya Border Market,2026-07-13
GROUNDNUT,80.89,210314.00,Tanga Coastal Exchange,2026-07-13
GROUNDNUT,74.45,193570.00,Tabora Grain Yard,2026-07-13
GROUNDNUT,83.06,215956.00,Kigoma Lake Hub,2026-07-13
SUNFLOWER,62.33,162058.00,Dar Es Salaam Wholesale,2026-07-13
SUNFLOWER,59.40,154440.00,Mwanza Central Hub,2026-07-13
SUNFLOWER,64.35,167310.00,Arusha North Hub,2026-07-13
SUNFLOWER,61.41,159666.00,Dodoma Wholesale Hub,2026-07-13
SUNFLOWER,58.46,151996.00,Mbeya Border Market,2026-07-13
SUNFLOWER,62.21,161746.00,Tanga Coastal Exchange,2026-07-13
SUNFLOWER,57.42,149292.00,Tabora Grain Yard,2026-07-13
SUNFLOWER,64.24,167024.00,Kigoma Lake Hub,2026-07-13
COFFEE,88.35,229710.00,Dar Es Salaam Wholesale,2026-07-13
COFFEE,83.93,218218.00,Mwanza Central Hub,2026-07-13
COFFEE,90.63,235638.00,Arusha North Hub,2026-07-13
COFFEE,86.21,224146.00,Dodoma Wholesale Hub,2026-07-13
COFFEE,81.81,212706.00,Mbeya Border Market,2026-07-13
COFFEE,86.78,225628.00,Tanga Coastal Exchange,2026-07-13
COFFEE,79.84,207584.00,Tabora Grain Yard,2026-07-13
COFFEE,96.47,250822.00,Kigoma Lake Hub,2026-07-13
CASHEW,100.29,260754.00,Dar Es Salaam Wholesale,2026-07-13
CASHEW,95.56,248456.00,Mwanza Central Hub,2026-07-13
CASHEW,103.51,269126.00,Arusha North Hub,2026-07-13
CASHEW,98.77,256802.00,Dodoma Wholesale Hub,2026-07-13
CASHEW,94.02,244452.00,Mbeya Border Market,2026-07-13
CASHEW,100.05,260130.00,Tanga Coastal Exchange,2026-07-13
CASHEW,92.34,240084.00,Tabora Grain Yard,2026-07-13
CASHEW,103.30,268580.00,Kigoma Lake Hub,2026-07-13
COCONUT,85.46,222196.00,Dar Es Salaam Wholesale,2026-07-13
COCONUT,81.21,211146.00,Mwanza Central Hub,2026-07-13
COCONUT,87.74,228124.00,Arusha North Hub,2026-07-13
COCONUT,83.50,217100.00,Dodoma Wholesale Hub,2026-07-13
COCONUT,79.27,206102.00,Mbeya Border Market,2026-07-13
COCONUT,84.12,218712.00,Tanga Coastal Exchange,2026-07-13
COCONUT,77.42,201292.00,Tabora Grain Yard,2026-07-13
COCONUT,86.37,224562.00,Kigoma Lake Hub,2026-07-13
MAIZE,48.10,125060.00,Dar Es Salaam Wholesale,2026-07-20
MAIZE,45.82,119132.00,Mwanza Central Hub,2026-07-20
MAIZE,49.63,129038.00,Arusha North Hub,2026-07-20
MAIZE,47.35,123110.00,Dodoma Wholesale Hub,2026-07-20
MAIZE,45.06,117156.00,Mbeya Border Market,2026-07-20
MAIZE,47.94,124644.00,Tanga Coastal Exchange,2026-07-20
MAIZE,44.24,115024.00,Tabora Grain Yard,2026-07-20
MAIZE,49.48,128648.00,Kigoma Lake Hub,2026-07-20
RICE,65.39,170014.00,Dar Es Salaam Wholesale,2026-07-20
RICE,62.16,161616.00,Mwanza Central Hub,2026-07-20
RICE,67.18,174668.00,Arusha North Hub,2026-07-20
RICE,63.95,166270.00,Dodoma Wholesale Hub,2026-07-20
RICE,60.73,157898.00,Mbeya Border Market,2026-07-20
RICE,64.46,167596.00,Tanga Coastal Exchange,2026-07-20
RICE,59.34,154284.00,Tabora Grain Yard,2026-07-20
RICE,66.22,172172.00,Kigoma Lake Hub,2026-07-20
BEANS,65.35,169910.00,Dar Es Salaam Wholesale,2026-07-20
BEANS,62.21,161746.00,Mwanza Central Hub,2026-07-20
BEANS,67.32,175032.00,Arusha North Hub,2026-07-20
BEANS,64.18,166868.00,Dodoma Wholesale Hub,2026-07-20
BEANS,61.04,158704.00,Mbeya Border Market,2026-07-20
BEANS,64.89,168714.00,Tanga Coastal Exchange,2026-07-20
BEANS,59.84,155584.00,Tabora Grain Yard,2026-07-20
BEANS,66.88,173888.00,Kigoma Lake Hub,2026-07-20
WHEAT,45.21,117546.00,Dar Es Salaam Wholesale,2026-07-20
WHEAT,43.01,111826.00,Mwanza Central Hub,2026-07-20
WHEAT,46.52,120952.00,Arusha North Hub,2026-07-20
WHEAT,44.33,115258.00,Dodoma Wholesale Hub,2026-07-20
WHEAT,42.13,109538.00,Mbeya Border Market,2026-07-20
WHEAT,44.76,116376.00,Tanga Coastal Exchange,2026-07-20
WHEAT,41.25,107250.00,Tabora Grain Yard,2026-07-20
WHEAT,46.07,119782.00,Kigoma Lake Hub,2026-07-20
SORGHUM,34.77,90402.00,Dar Es Salaam Wholesale,2026-07-20
SORGHUM,33.06,85956.00,Mwanza Central Hub,2026-07-20
SORGHUM,35.75,92950.00,Arusha North Hub,2026-07-20
SORGHUM,34.04,88504.00,Dodoma Wholesale Hub,2026-07-20
SORGHUM,32.34,84084.00,Mbeya Border Market,2026-07-20
SORGHUM,34.35,89310.00,Tanga Coastal Exchange,2026-07-20
SORGHUM,31.64,82264.00,Tabora Grain Yard,2026-07-20
SORGHUM,35.34,91884.00,Kigoma Lake Hub,2026-07-20
CASSAVA,27.46,71396.00,Dar Es Salaam Wholesale,2026-07-20
CASSAVA,26.15,67990.00,Mwanza Central Hub,2026-07-20
CASSAVA,28.31,73606.00,Arusha North Hub,2026-07-20
CASSAVA,27.00,70200.00,Dodoma Wholesale Hub,2026-07-20
CASSAVA,25.69,66794.00,Mbeya Border Market,2026-07-20
CASSAVA,27.31,71006.00,Tanga Coastal Exchange,2026-07-20
CASSAVA,25.19,65494.00,Tabora Grain Yard,2026-07-20
CASSAVA,28.16,73216.00,Kigoma Lake Hub,2026-07-20
POTATO,32.96,85696.00,Dar Es Salaam Wholesale,2026-07-20
POTATO,31.32,81432.00,Mwanza Central Hub,2026-07-20
POTATO,33.83,87958.00,Arusha North Hub,2026-07-20
POTATO,32.19,83694.00,Dodoma Wholesale Hub,2026-07-20
POTATO,30.56,79456.00,Mbeya Border Market,2026-07-20
POTATO,32.43,84318.00,Tanga Coastal Exchange,2026-07-20
POTATO,29.85,77610.00,Tabora Grain Yard,2026-07-20
POTATO,33.30,86580.00,Kigoma Lake Hub,2026-07-20
GROUNDNUT,80.82,210132.00,Dar Es Salaam Wholesale,2026-07-20
GROUNDNUT,77.01,200226.00,Mwanza Central Hub,2026-07-20
GROUNDNUT,83.42,216892.00,Arusha North Hub,2026-07-20
GROUNDNUT,79.61,206986.00,Dodoma Wholesale Hub,2026-07-20
GROUNDNUT,75.78,197028.00,Mbeya Border Market,2026-07-20
GROUNDNUT,80.64,209664.00,Tanga Coastal Exchange,2026-07-20
GROUNDNUT,74.42,193492.00,Tabora Grain Yard,2026-07-20
GROUNDNUT,83.25,216450.00,Kigoma Lake Hub,2026-07-20
SUNFLOWER,66.54,173004.00,Dar Es Salaam Wholesale,2026-07-20
SUNFLOWER,63.22,164372.00,Mwanza Central Hub,2026-07-20
SUNFLOWER,68.27,177502.00,Arusha North Hub,2026-07-20
SUNFLOWER,64.95,168870.00,Dodoma Wholesale Hub,2026-07-20
SUNFLOWER,61.64,160264.00,Mbeya Border Market,2026-07-20
SUNFLOWER,65.39,170014.00,Tanga Coastal Exchange,2026-07-20
SUNFLOWER,60.17,156442.00,Tabora Grain Yard,2026-07-20
SUNFLOWER,67.11,174486.00,Kigoma Lake Hub,2026-07-20
COFFEE,92.61,240786.00,Dar Es Salaam Wholesale,2026-07-20
COFFEE,88.24,229424.00,Mwanza Central Hub,2026-07-20
COFFEE,95.59,248534.00,Arusha North Hub,2026-07-20
COFFEE,91.22,237172.00,Dodoma Wholesale Hub,2026-07-20
COFFEE,86.84,225784.00,Mbeya Border Market,2026-07-20
COFFEE,92.40,240240.00,Tanga Coastal Exchange,2026-07-20
COFFEE,85.29,221754.00,Tabora Grain Yard,2026-07-20
COFFEE,95.41,248066.00,Kigoma Lake Hub,2026-07-20
CASHEW,100.29,260754.00,Dar Es Salaam Wholesale,2026-07-20
CASHEW,95.30,247780.00,Mwanza Central Hub,2026-07-20
CASHEW,102.94,267644.00,Arusha North Hub,2026-07-20
CASHEW,97.95,254670.00,Dodoma Wholesale Hub,2026-07-20
CASHEW,92.98,241748.00,Mbeya Border Market,2026-07-20
CASHEW,98.65,256490.00,Tanga Coastal Exchange,2026-07-20
CASHEW,90.79,236054.00,Tabora Grain Yard,2026-07-20
CASHEW,101.27,263302.00,Kigoma Lake Hub,2026-07-20
COCONUT,82.36,214136.00,Dar Es Salaam Wholesale,2026-07-20
COCONUT,78.44,203944.00,Mwanza Central Hub,2026-07-20
COCONUT,84.93,220818.00,Arusha North Hub,2026-07-20
COCONUT,81.01,210626.00,Dodoma Wholesale Hub,2026-07-20
COCONUT,77.08,200408.00,Mbeya Border Market,2026-07-20
COCONUT,81.99,213174.00,Tanga Coastal Exchange,2026-07-20
COCONUT,75.64,196664.00,Tabora Grain Yard,2026-07-20
COCONUT,84.59,219934.00,Kigoma Lake Hub,2026-07-20
MAIZE,49.65,129090.00,Dar Es Salaam Wholesale,2026-07-27
MAIZE,47.19,122694.00,Mwanza Central Hub,2026-07-27
MAIZE,50.99,132574.00,Arusha North Hub,2026-07-27
MAIZE,48.53,126178.00,Dodoma Wholesale Hub,2026-07-27
MAIZE,46.08,119808.00,Mbeya Border Market,2026-07-27
MAIZE,48.90,127140.00,Tanga Coastal Exchange,2026-07-27
MAIZE,45.01,117026.00,Tabora Grain Yard,2026-07-27
MAIZE,50.22,130572.00,Kigoma Lake Hub,2026-07-27
RICE,61.57,160082.00,Dar Es Salaam Wholesale,2026-07-27
RICE,58.62,152412.00,Mwanza Central Hub,2026-07-27
RICE,63.45,164970.00,Arusha North Hub,2026-07-27
RICE,60.50,157300.00,Dodoma Wholesale Hub,2026-07-27
RICE,57.55,149630.00,Mbeya Border Market,2026-07-27
RICE,61.20,159120.00,Tanga Coastal Exchange,2026-07-27
RICE,56.44,146744.00,Tabora Grain Yard,2026-07-27
RICE,63.10,164060.00,Kigoma Lake Hub,2026-07-27
BEANS,70.60,183560.00,Dar Es Salaam Wholesale,2026-07-27
BEANS,67.16,174616.00,Mwanza Central Hub,2026-07-27
BEANS,72.63,188838.00,Arusha North Hub,2026-07-27
BEANS,69.19,179894.00,Dodoma Wholesale Hub,2026-07-27
BEANS,65.75,170950.00,Mbeya Border Market,2026-07-27
BEANS,69.83,181558.00,Tanga Coastal Exchange,2026-07-27
BEANS,64.34,167284.00,Tabora Grain Yard,2026-07-27
BEANS,71.84,186784.00,Kigoma Lake Hub,2026-07-27
WHEAT,41.83,108758.00,Dar Es Salaam Wholesale,2026-07-27
WHEAT,39.79,103454.00,Mwanza Central Hub,2026-07-27
WHEAT,43.02,111852.00,Arusha North Hub,2026-07-27
WHEAT,40.98,106548.00,Dodoma Wholesale Hub,2026-07-27
WHEAT,38.95,101270.00,Mbeya Border Market,2026-07-27
WHEAT,41.37,107562.00,Tanga Coastal Exchange,2026-07-27
WHEAT,38.12,99112.00,Tabora Grain Yard,2026-07-27
WHEAT,42.58,110708.00,Kigoma Lake Hub,2026-07-27
SORGHUM,37.13,96538.00,Dar Es Salaam Wholesale,2026-07-27
SORGHUM,35.36,91936.00,Mwanza Central Hub,2026-07-27
SORGHUM,38.27,99502.00,Arusha North Hub,2026-07-27
SORGHUM,36.49,94874.00,Dodoma Wholesale Hub,2026-07-27
SORGHUM,34.71,90246.00,Mbeya Border Market,2026-07-27
SORGHUM,36.90,95940.00,Tanga Coastal Exchange,2026-07-27
SORGHUM,34.03,88478.00,Tabora Grain Yard,2026-07-27
SORGHUM,38.03,98878.00,Kigoma Lake Hub,2026-07-27
CASSAVA,26.45,68770.00,Dar Es Salaam Wholesale,2026-07-27
CASSAVA,25.14,65364.00,Mwanza Central Hub,2026-07-27
CASSAVA,27.16,70616.00,Arusha North Hub,2026-07-27
CASSAVA,25.85,67210.00,Dodoma Wholesale Hub,2026-07-27
CASSAVA,24.54,63804.00,Mbeya Border Market,2026-07-27
CASSAVA,26.05,67730.00,Tanga Coastal Exchange,2026-07-27
CASSAVA,23.98,62348.00,Tabora Grain Yard,2026-07-27
CASSAVA,26.76,69576.00,Kigoma Lake Hub,2026-07-27
POTATO,32.99,85774.00,Dar Es Salaam Wholesale,2026-07-27
POTATO,31.43,81718.00,Mwanza Central Hub,2026-07-27
POTATO,34.05,88530.00,Arusha North Hub,2026-07-27
POTATO,32.49,84474.00,Dodoma Wholesale Hub,2026-07-27
POTATO,30.92,80392.00,Mbeya Border Market,2026-07-27
POTATO,32.90,85540.00,Tanga Coastal Exchange,2026-07-27
POTATO,30.36,78936.00,Tabora Grain Yard,2026-07-27
POTATO,33.96,88296.00,Kigoma Lake Hub,2026-07-27
GROUNDNUT,84.56,219856.00,Dar Es Salaam Wholesale,2026-07-27
GROUNDNUT,80.33,208858.00,Mwanza Central Hub,2026-07-27
GROUNDNUT,86.76,225576.00,Arusha North Hub,2026-07-27
GROUNDNUT,82.54,214604.00,Dodoma Wholesale Hub,2026-07-27
GROUNDNUT,78.33,203658.00,Mbeya Border Market,2026-07-27
GROUNDNUT,83.10,216060.00,Tanga Coastal Exchange,2026-07-27
GROUNDNUT,76.47,198822.00,Tabora Grain Yard,2026-07-27
GROUNDNUT,85.29,221754.00,Kigoma Lake Hub,2026-07-27
SUNFLOWER,65.72,170872.00,Dar Es Salaam Wholesale,2026-07-27
SUNFLOWER,62.62,162812.00,Mwanza Central Hub,2026-07-27
SUNFLOWER,67.84,176384.00,Arusha North Hub,2026-07-27
SUNFLOWER,64.74,168324.00,Dodoma Wholesale Hub,2026-07-27
SUNFLOWER,61.63,160238.00,Mbeya Border Market,2026-07-27
SUNFLOWER,65.58,170508.00,Tanga Coastal Exchange,2026-07-27
SUNFLOWER,60.53,157378.00,Tabora Grain Yard,2026-07-27
SUNFLOWER,67.72,176072.00,Kigoma Lake Hub,2026-07-27
COFFEE,90.92,236392.00,Dar Es Salaam Wholesale,2026-07-27
COFFEE,86.38,224588.00,Mwanza Central Hub,2026-07-27
COFFEE,93.30,242580.00,Arusha North Hub,2026-07-27
COFFEE,88.77,230802.00,Dodoma Wholesale Hub,2026-07-27
COFFEE,84.25,219050.00,Mbeya Border Market,2026-07-27
COFFEE,89.39,232414.00,Tanga Coastal Exchange,2026-07-27
COFFEE,82.25,213850.00,Tabora Grain Yard,2026-07-27
COFFEE,91.74,238524.00,Kigoma Lake Hub,2026-07-27
CASHEW,98.10,255060.00,Dar Es Salaam Wholesale,2026-07-27
CASHEW,93.45,242970.00,Mwanza Central Hub,2026-07-27
CASHEW,101.20,263120.00,Arusha North Hub,2026-07-27
CASHEW,96.54,251004.00,Dodoma Wholesale Hub,2026-07-27
CASHEW,91.87,238862.00,Mbeya Border Market,2026-07-27
CASHEW,97.73,254098.00,Tanga Coastal Exchange,2026-07-27
CASHEW,90.18,234468.00,Tabora Grain Yard,2026-07-27
CASHEW,100.86,262236.00,Kigoma Lake Hub,2026-07-27
COCONUT,87.01,226226.00,Dar Es Salaam Wholesale,2026-07-27
COCONUT,82.73,215098.00,Mwanza Central Hub,2026-07-27
COCONUT,89.42,232492.00,Arusha North Hub,2026-07-27
COCONUT,85.13,221338.00,Dodoma Wholesale Hub,2026-07-27
COCONUT,80.85,210210.00,Mbeya Border Market,2026-07-27
COCONUT,85.84,223184.00,Tanga Coastal Exchange,2026-07-27
COCONUT,79.04,205504.00,Tabora Grain Yard,2026-07-27
COCONUT,88.21,229346.00,Kigoma Lake Hub,2026-07-27
MAIZE,45.37,117962.00,Dar Es Salaam Wholesale,2026-08-03
MAIZE,43.21,112346.00,Mwanza Central Hub,2026-08-03
MAIZE,46.77,121602.00,Arusha North Hub,2026-08-03
MAIZE,44.61,115986.00,Dodoma Wholesale Hub,2026-08-03
MAIZE,42.44,110344.00,Mbeya Border Market,2026-08-03
MAIZE,45.13,117338.00,Tanga Coastal Exchange,2026-08-03
MAIZE,41.63,108238.00,Tabora Grain Yard,2026-08-03
MAIZE,46.55,121030.00,Kigoma Lake Hub,2026-08-03
RICE,64.16,166816.00,Dar Es Salaam Wholesale,2026-08-03
RICE,61.02,158652.00,Mwanza Central Hub,2026-08-03
RICE,65.98,171548.00,Arusha North Hub,2026-08-03
RICE,62.84,163384.00,Dodoma Wholesale Hub,2026-08-03
RICE,59.70,155220.00,Mbeya Border Market,2026-08-03
RICE,63.40,164840.00,Tanga Coastal Exchange,2026-08-03
RICE,58.40,151840.00,Tabora Grain Yard,2026-08-03
RICE,65.20,169520.00,Kigoma Lake Hub,2026-08-03
BEANS,64.50,167700.00,Dar Es Salaam Wholesale,2026-08-03
BEANS,61.36,159536.00,Mwanza Central Hub,2026-08-03
BEANS,66.36,172536.00,Arusha North Hub,2026-08-03
BEANS,63.23,164398.00,Dodoma Wholesale Hub,2026-08-03
BEANS,60.10,156260.00,Mbeya Border Market,2026-08-03
BEANS,63.85,166010.00,Tanga Coastal Exchange,2026-08-03
BEANS,58.85,153010.00,Tabora Grain Yard,2026-08-03
BEANS,65.74,170924.00,Kigoma Lake Hub,2026-08-03
WHEAT,45.53,118378.00,Dar Es Salaam Wholesale,2026-08-03
WHEAT,43.34,112684.00,Mwanza Central Hub,2026-08-03
WHEAT,46.91,121966.00,Arusha North Hub,2026-08-03
WHEAT,44.72,116272.00,Dodoma Wholesale Hub,2026-08-03
WHEAT,42.52,110552.00,Mbeya Border Market,2026-08-03
WHEAT,45.20,117520.00,Tanga Coastal Exchange,2026-08-03
WHEAT,41.67,108342.00,Tabora Grain Yard,2026-08-03
WHEAT,46.57,121082.00,Kigoma Lake Hub,2026-08-03
SORGHUM,36.43,94718.00,Dar Es Salaam Wholesale,2026-08-03
SORGHUM,34.62,90012.00,Mwanza Central Hub,2026-08-03
SORGHUM,37.41,97266.00,Arusha North Hub,2026-08-03
SORGHUM,35.61,92586.00,Dodoma Wholesale Hub,2026-08-03
SORGHUM,33.82,87932.00,Mbeya Border Market,2026-08-03
SORGHUM,35.90,93340.00,Tanga Coastal Exchange,2026-08-03
SORGHUM,33.05,85930.00,Tabora Grain Yard,2026-08-03
SORGHUM,36.89,95914.00,Kigoma Lake Hub,2026-08-03
CASSAVA,28.06,72956.00,Dar Es Salaam Wholesale,2026-08-03
CASSAVA,26.73,69498.00,Mwanza Central Hub,2026-08-03
CASSAVA,28.95,75270.00,Arusha North Hub,2026-08-03
CASSAVA,27.62,71812.00,Dodoma Wholesale Hub,2026-08-03
CASSAVA,26.29,68354.00,Mbeya Border Market,2026-08-03
CASSAVA,27.97,72722.00,Tanga Coastal Exchange,2026-08-03
CASSAVA,25.81,67106.00,Tabora Grain Yard,2026-08-03
CASSAVA,28.86,75036.00,Kigoma Lake Hub,2026-08-03
POTATO,35.20,91520.00,Dar Es Salaam Wholesale,2026-08-03
POTATO,33.44,86944.00,Mwanza Central Hub,2026-08-03
POTATO,36.12,93912.00,Arusha North Hub,2026-08-03
POTATO,34.36,89336.00,Dodoma Wholesale Hub,2026-08-03
POTATO,32.61,84786.00,Mbeya Border Market,2026-08-03
POTATO,34.60,89960.00,Tanga Coastal Exchange,2026-08-03
POTATO,31.84,82784.00,Tabora Grain Yard,2026-08-03
POTATO,35.51,92326.00,Kigoma Lake Hub,2026-08-03
GROUNDNUT,87.59,227734.00,Dar Es Salaam Wholesale,2026-08-03
GROUNDNUT,83.46,216996.00,Mwanza Central Hub,2026-08-03
GROUNDNUT,90.41,235066.00,Arusha North Hub,2026-08-03
GROUNDNUT,79.65,207090.00,Dodoma Wholesale Hub,2026-08-03
GROUNDNUT,75.83,197158.00,Mbeya Border Market,2026-08-03
GROUNDNUT,80.71,209846.00,Tanga Coastal Exchange,2026-08-03
GROUNDNUT,74.50,193700.00,Tabora Grain Yard,2026-08-03
GROUNDNUT,83.35,216710.00,Kigoma Lake Hub,2026-08-03
SUNFLOWER,63.92,166192.00,Dar Es Salaam Wholesale,2026-08-03
SUNFLOWER,60.72,157872.00,Mwanza Central Hub,2026-08-03
SUNFLOWER,65.58,170508.00,Arusha North Hub,2026-08-03
SUNFLOWER,62.39,162214.00,Dodoma Wholesale Hub,2026-08-03
SUNFLOWER,59.21,153946.00,Mbeya Border Market,2026-08-03
SUNFLOWER,62.81,163306.00,Tanga Coastal Exchange,2026-08-03
SUNFLOWER,57.79,150254.00,Tabora Grain Yard,2026-08-03
SUNFLOWER,64.45,167570.00,Kigoma Lake Hub,2026-08-03
COFFEE,89.54,232804.00,Dar Es Salaam Wholesale,2026-08-03
COFFEE,85.30,221780.00,Mwanza Central Hub,2026-08-03
COFFEE,92.38,240188.00,Arusha North Hub,2026-08-03
COFFEE,88.14,229164.00,Dodoma Wholesale Hub,2026-08-03
COFFEE,83.89,218114.00,Mbeya Border Market,2026-08-03
COFFEE,89.25,232050.00,Tanga Coastal Exchange,2026-08-03
COFFEE,82.36,214136.00,Tabora Grain Yard,2026-08-03
COFFEE,92.13,239538.00,Kigoma Lake Hub,2026-08-03
CASHEW,99.60,258960.00,Dar Es Salaam Wholesale,2026-08-03
CASHEW,94.68,246168.00,Mwanza Central Hub,2026-08-03
CASHEW,102.31,266006.00,Arusha North Hub,2026-08-03
CASHEW,97.39,253214.00,Dodoma Wholesale Hub,2026-08-03
CASHEW,92.48,240448.00,Mbeya Border Market,2026-08-03
CASHEW,98.16,255216.00,Tanga Coastal Exchange,2026-08-03
CASHEW,90.37,234962.00,Tabora Grain Yard,2026-08-03
CASHEW,100.84,262184.00,Kigoma Lake Hub,2026-08-03
COCONUT,78.23,203398.00,Dar Es Salaam Wholesale,2026-08-03
COCONUT,74.47,193622.00,Mwanza Central Hub,2026-08-03
COCONUT,80.60,209560.00,Arusha North Hub,2026-08-03
COCONUT,76.84,199784.00,Dodoma Wholesale Hub,2026-08-03
